API Number,True Vertical Depth,Longitude,Latitude,BO/ft,MCF/ft,BOE/ft
423013597600,10521.99,-103.6866773,31.8248782,22,40,63
423013597600,10612.93,-103.6866876,31.8248754,22,40,63
423013597600,10702.86,-103.6866978,31.824873,22,40,63
423013597600,10803.81,-103.6867077,31.8248702,22,40,63
423013597600,10894.77,-103.6867155,31.8248671,22,40,63
423013597600,10984.74,-103.6867225,31.8248636,22,40,63
423013597600,11074.71,-103.6867284,31.8248595,22,40,63
423013597600,11165.68,-103.6867335,31.8248552,22,40,63
423013597600,11257.39,-103.6867353,31.8248369,22,40,63
423013597600,11344.49,-103.6867239,31.8247778,22,40,63
423013597600,11426.13,-103.6867105,31.8246687,22,40,63
423013597600,11499.24,-103.6866981,31.8245207,22,40,63
423013597600,11561.89,-103.6866873,31.8243436,22,40,63
423013597600,11613.79,-103.6866904,31.8241418,22,40,63
423013597600,11654.88,-103.6866993,31.8239188,22,40,63
423013597600,11685.78,-103.6867109,31.8236867,22,40,63
423013597600,11707.34,-103.686722,31.8234439,22,40,63
423013597600,11718.49,-103.6867278,31.8231985,22,40,63
423013597600,11723.31,-103.6867304,31.8229487,22,40,63
423013597600,11726.97,-103.6867279,31.8227014,22,40,63
423013597600,11730.21,-103.686722,31.8224541,22,40,63
423013597600,11730.08,-103.6867212,31.8222039,22,40,63
423013597600,11727.46,-103.6867264,31.8219565,22,40,63
423013597600,11726.34,-103.6867283,31.8217063,22,40,63
423013597600,11726.48,-103.6867331,31.8214589,22,40,63
423013597600,11728.37,-103.6867439,31.8212089,22,40,63
423013597600,11733.13,-103.6867507,31.8209618,22,40,63
423013597600,11737.25,-103.6867584,31.8207119,22,40,63
423013597600,11739.33,-103.6867719,31.8204648,22,40,63
423013597600,11739.75,-103.6867857,31.8202148,22,40,63
423013597600,11739.2,-103.6868013,31.8199677,22,40,63
423013597600,11738.15,-103.6868221,31.8197181,22,40,63
423013597600,11735.8,-103.6868471,31.8194716,22,40,63
423013597600,11735.32,-103.6868632,31.8192246,22,40,63
423013597600,11738.12,-103.6868671,31.8189745,22,40,63
423013597600,11741.54,-103.6868656,31.8187244,22,40,63
423013597600,11742.65,-103.6868628,31.818477,22,40,63
423013597600,11740.92,-103.6868582,31.8182296,22,40,63
423013597600,11737.35,-103.6868565,31.8179796,22,40,63
423013597600,11734,-103.6868644,31.8177296,22,40,63
423013597600,11732.14,-103.6868712,31.8174822,22,40,63
423013597600,11730.61,-103.686874,31.817232,22,40,63
423013597600,11728.68,-103.6868739,31.8169846,22,40,63
423013597600,11726.02,-103.6868733,31.8167344,22,40,63
423013597600,11723.13,-103.6868723,31.8164871,22,40,63
423013597600,11721.38,-103.6868718,31.8162369,22,40,63
423013597600,11720.89,-103.686869,31.8159894,22,40,63
423013597600,11719.5,-103.686863,31.8157392,22,40,63
423013597600,11719.36,-103.6868609,31.8154918,22,40,63
423013597600,11720.89,-103.6868668,31.8152444,22,40,63
423013597600,11722.84,-103.6868752,31.8149943,22,40,63
423013597600,11726.15,-103.6868798,31.814747,22,40,63
423013597600,11730.9,-103.6868819,31.8144971,22,40,63
423013597600,11736.01,-103.6868862,31.81425,22,40,63
423013597600,11738.32,-103.6868939,31.8139999,22,40,63
423013597600,11738.74,-103.6869052,31.8137526,22,40,63
423013597600,11737.41,-103.686914,31.8135026,22,40,63
423013597600,11734.17,-103.6869159,31.8132552,22,40,63
423013597600,11731.31,-103.6869135,31.8130051,22,40,63
423013597600,11728.48,-103.6869098,31.8127578,22,40,63
423013597600,11726.13,-103.686905,31.8125104,22,40,63
423013597600,11723.55,-103.6868984,31.8122603,22,40,63
423013597600,11722.18,-103.6869018,31.8120129,22,40,63
423013597600,11724.77,-103.6869152,31.8117631,22,40,63
423013597600,11728.5,-103.6869248,31.8115159,22,40,63
423013597600,11730.22,-103.6869322,31.8112685,22,40,63
423013597600,11731.07,-103.6869413,31.8110184,22,40,63
423013597600,11732.72,-103.6869499,31.8107711,22,40,63
423013597600,11735.51,-103.6869585,31.8105211,22,40,63
423013597600,11736.61,-103.686962,31.8102736,22,40,63
423013597600,11735.7,-103.6869562,31.8100235,22,40,63
423013597600,11732.37,-103.6869475,31.8097763,22,40,63
423013597600,11728.16,-103.6869454,31.8095291,22,40,63
423013597600,11724.67,-103.6869526,31.8092791,22,40,63
423013597600,11720.17,-103.6869636,31.8090321,22,40,63
423013597600,11720.65,-103.6869633,31.8087848,22,40,63
423013597600,11724.91,-103.6869585,31.8085349,22,40,63
423013597600,11728.15,-103.6869606,31.8082875,22,40,63
423013597600,11732.06,-103.6869625,31.8080375,22,40,63
423013597600,11733.44,-103.6869733,31.8077903,22,40,63
423013597600,11733.03,-103.6869931,31.8075406,22,40,63
423013597600,11733.31,-103.6870054,31.8072934,22,40,63
423013597600,11733.31,-103.6870131,31.8070432,22,40,63
423013597600,11731.44,-103.687017,31.8067959,22,40,63
423013597600,11729.49,-103.687007,31.8065459,22,40,63
423013597600,11727.9,-103.6869962,31.8062986,22,40,63
423013597600,11725.46,-103.6869904,31.8060485,22,40,63
423013597600,11724.69,-103.6869808,31.8058011,22,40,63
423013597600,11723.29,-103.6869849,31.8055511,22,40,63
423013597600,11722.12,-103.6870025,31.8053041,22,40,63
423013597600,11722.96,-103.6870182,31.805057,22,40,63
423013597600,11724.21,-103.6870336,31.8048071,22,40,63
423013597600,11726.49,-103.6870456,31.8045599,22,40,63
423013597600,11726.84,-103.6870554,31.8043098,22,40,63
423013597600,11723.24,-103.6870614,31.804024,22,40,63
423013597600,11719.97,-103.6870611,31.803774,22,40,63
423013597600,11718.72,-103.6870623,31.8035265,22,40,63
423013597600,11717.05,-103.687066,31.8032763,22,40,63
423013597600,11714.36,-103.6870623,31.803029,22,40,63
423013597600,11713.86,-103.6870539,31.8027789,22,40,63
423013597600,11715.32,-103.6870478,31.8025315,22,40,63
423013597600,11717.76,-103.6870439,31.8022813,22,40,63
423013597600,11717.9,-103.687039,31.8020339,22,40,63
423013597600,11714.02,-103.6870294,31.8017868,22,40,63
423013597600,11708.65,-103.6870172,31.8015372,22,40,63
423013597600,11705.75,-103.6869999,31.8012903,22,40,63
423013597600,11703.59,-103.6869859,31.8010405,22,40,63
423013597600,11699.24,-103.6869813,31.8007933,22,40,63
423013597600,11694.91,-103.6869808,31.8005433,22,40,63
423013597600,11693.73,-103.6869778,31.8002959,22,40,63
423013597600,11694.84,-103.6869781,31.8000457,22,40,63
423013597600,11695.67,-103.6869893,31.7997984,22,40,63
423013597600,11694.27,-103.6870043,31.7995486,22,40,63
423013597600,11690.75,-103.687011,31.7993014,22,40,63
423013597600,11687.2,-103.6870104,31.7990513,22,40,63
423013597600,11685.26,-103.6870034,31.798804,22,40,63
423013597600,11683.45,-103.6869981,31.7985539,22,40,63
423013597600,11680.21,-103.687002,31.7983066,22,40,63
423013597600,11677.44,-103.6870039,31.7980592,22,40,63
423013597600,11675,-103.6870053,31.7978091,22,40,63
423013597600,11673.48,-103.6870034,31.7975616,22,40,63
423013597600,11670.37,-103.6870044,31.7973143,22,40,63
423013597600,11664.85,-103.6870112,31.7970646,22,40,63
423013597600,11660.91,-103.6870175,31.7968174,22,40,63
423013597600,11658.19,-103.6870239,31.7965673,22,40,63
423013597600,11655.9,-103.6870309,31.7963971,22,40,63
423013597600,11653.5,-103.6870399,31.7962407,22,40,63
423013589100,10552.75,-103.7352848,31.7958563,50,31,65
423013589100,10643.67,-103.7352879,31.7958472,50,31,65
423013589100,10732.5,-103.7352841,31.7958096,50,31,65
423013589100,10819,-103.7352759,31.7957329,50,31,65
423013589100,10897.95,-103.7352649,31.7956155,50,31,65
423013589100,10968.46,-103.7352515,31.7954581,50,31,65
423013589100,11026.38,-103.7352362,31.7952698,50,31,65
423013589100,11069.12,-103.735222,31.7950528,50,31,65
423013589100,11097.04,-103.735215,31.794815,50,31,65
423013589100,11117.01,-103.7352082,31.794571,50,31,65
423013589100,11131.83,-103.7352022,31.7943215,50,31,65
423013589100,11136.33,-103.7352094,31.7940718,50,31,65
423013589100,11136.26,-103.7352117,31.7940361,50,31,65
423013589100,11136.58,-103.7352266,31.7937834,50,31,65
423013589100,11139.68,-103.7352356,31.7935335,50,31,65
423013589100,11145.89,-103.7352385,31.7932811,50,31,65
423013589100,11151.04,-103.7352401,31.7930312,50,31,65
423013589100,11153.62,-103.735245,31.7927784,50,31,65
423013589100,11153.79,-103.7352606,31.7925313,50,31,65
423013589100,11152.54,-103.7352677,31.792284,50,31,65
423013589100,11151.49,-103.7352474,31.7920345,50,31,65
423013589100,11149.63,-103.7352108,31.791789,50,31,65
423013589100,11148.62,-103.7351761,31.7915406,50,31,65
423013589100,11147.59,-103.7351669,31.7912934,50,31,65
423013589100,11145.63,-103.7351723,31.791046,50,31,65
423013589100,11144.27,-103.7351774,31.7907958,50,31,65
423013589100,11143.1,-103.7351734,31.7905485,50,31,65
423013589100,11141.78,-103.7351608,31.7902985,50,31,65
423013589100,11140.67,-103.7351523,31.7900511,50,31,65
423013589100,11139.66,-103.7351601,31.7898038,50,31,65
423013589100,11138.3,-103.7351785,31.7895541,50,31,65
423013589100,11137.57,-103.7351802,31.7893067,50,31,65
423013589100,11133.65,-103.7351744,31.7890568,50,31,65
423013589100,11124.24,-103.7351775,31.7888107,50,31,65
423013589100,11114.7,-103.7351949,31.7885651,50,31,65
423013589100,11109.05,-103.7352177,31.7883162,50,31,65
423013589100,11107.6,-103.7352337,31.7880691,50,31,65
423013589100,11108.26,-103.7352447,31.7878191,50,31,65
423013589100,11108.22,-103.7352582,31.7875691,50,31,65
423013589100,11106.66,-103.7352759,31.7873221,50,31,65
423013589100,11104.83,-103.7352839,31.7870748,50,31,65
423013589100,11103.43,-103.7352731,31.7868248,50,31,65
423013589100,11102.64,-103.7352653,31.7865775,50,31,65
423013589100,11101.99,-103.7352848,31.7863307,50,31,65
423013589100,11103.24,-103.7353183,31.7860849,50,31,65
423013589100,11107.11,-103.7353476,31.7858361,50,31,65
423013589100,11110.73,-103.7353651,31.7855893,50,31,65
423013589100,11112.89,-103.7353773,31.7853394,50,31,65
423013589100,11114.55,-103.7353826,31.785092,50,31,65
423013589100,11116.44,-103.7353762,31.7848418,50,31,65
423013589100,11117.65,-103.7353682,31.7845945,50,31,65
423013589100,11118.37,-103.7353609,31.7843471,50,31,65
423013589100,11119.38,-103.735353,31.7840969,50,31,65
423013589100,11120.97,-103.7353439,31.7838496,50,31,65
423013589100,11119.65,-103.7353388,31.7836022,50,31,65
423013589100,11115.11,-103.7353379,31.7833523,50,31,65
423013589100,11110.55,-103.7353361,31.7831051,50,31,65
423013589100,11106.38,-103.7353385,31.7828579,50,31,65
423013589100,11103.13,-103.7353441,31.7826079,50,31,65
423013589100,11099.85,-103.7353488,31.7823606,50,31,65
423013589100,11099.95,-103.735353,31.7821132,50,31,65
423013589100,11104.27,-103.7353561,31.7818633,50,31,65
423013589100,11108.83,-103.7353579,31.7816161,50,31,65
423013589100,11112.31,-103.7353599,31.781366,50,31,65
423013589100,11112.69,-103.7353691,31.7811187,50,31,65
423013589100,11111.34,-103.7353853,31.7808716,50,31,65
423013589100,11110.67,-103.7353981,31.7806216,50,31,65
423013589100,11110.01,-103.7354063,31.7803742,50,31,65
423013589100,11109.04,-103.7354137,31.7801268,50,31,65
423013589100,11108.2,-103.7354137,31.7798766,50,31,65
423013589100,11107.23,-103.7354068,31.7796292,50,31,65
423013589100,11105.77,-103.7354011,31.7793791,50,31,65
423013589100,11104.7,-103.7353909,31.7791318,50,31,65
423013589100,11104,-103.7353738,31.7788819,50,31,65
423013589100,11102.9,-103.7353594,31.7786348,50,31,65
423013589100,11102.34,-103.7353533,31.7783874,50,31,65
423013589100,11102.09,-103.735356,31.7781371,50,31,65
423013589100,11101.33,-103.7353653,31.7778898,50,31,65
423013589100,11100.71,-103.7353798,31.7776426,50,31,65
423013589100,11100.22,-103.7353905,31.7773925,50,31,65
423013589100,11099.67,-103.7353903,31.7771451,50,31,65
423013589100,11099.82,-103.7353813,31.776895,50,31,65
423013589100,11099.99,-103.7353717,31.7766476,50,31,65
423013589100,11099.47,-103.7353691,31.7764001,50,31,65
423013589100,11099.09,-103.7353771,31.77615,50,31,65
423013589100,11097.92,-103.7353947,31.775903,50,31,65
423013589100,11096.16,-103.7354097,31.7756559,50,31,65
423013589100,11096.02,-103.7354167,31.7754057,50,31,65
423013589100,11096.43,-103.7354216,31.7751583,50,31,65
423013589100,11095.38,-103.7354294,31.7749081,50,31,65
423013589100,11094.62,-103.7354411,31.7746609,50,31,65
423013589100,11094.8,-103.73545,31.7744135,50,31,65
423013589100,11094.45,-103.735459,31.7741634,50,31,65
423013589100,11093.58,-103.7354771,31.7739164,50,31,65
423013589100,11092.25,-103.7355045,31.7736673,50,31,65
423013589100,11091.45,-103.7355318,31.7734209,50,31,65
423013589100,11090.75,-103.7355491,31.7731711,50,31,65
423013589100,11089.61,-103.7355726,31.7729246,50,31,65
423013589100,11088.75,-103.7356054,31.7726787,50,31,65
423013589100,11088.67,-103.7356245,31.772429,50,31,65
423013589100,11088.46,-103.7356307,31.7721816,50,31,65
423013589100,11088.56,-103.7356238,31.7719342,50,31,65
423013589100,11088.53,-103.7356186,31.7716841,50,31,65
423013589100,11087.15,-103.7356154,31.7714367,50,31,65
423013589100,11086.98,-103.7355943,31.7711872,50,31,65
423013589100,11086.22,-103.7355741,31.7709403,50,31,65
423013589100,11084.43,-103.7355597,31.7706932,50,31,65
423013589100,11083.77,-103.7355433,31.7704434,50,31,65
423013589100,11083.12,-103.7355339,31.770196,50,31,65
423013589100,11081.85,-103.7355294,31.7699486,50,31,65
423013589100,11080.24,-103.7355216,31.7696985,50,31,65
423013589100,11079.48,-103.7355045,31.7694514,50,31,65
423013589100,11078.64,-103.7354881,31.7692016,50,31,65
423013589100,11078.67,-103.7354725,31.7689546,50,31,65
423013589100,11077.6,-103.7354618,31.7687074,50,31,65
423013589100,11073.28,-103.7354645,31.7684574,50,31,65
423013589100,11068.55,-103.7354671,31.7682103,50,31,65
423013589100,11065.17,-103.7354753,31.7679631,50,31,65
423013589100,11064.44,-103.735485,31.767713,50,31,65
423013589100,11065.06,-103.7354883,31.7674655,50,31,65
423013589100,11064.8,-103.7354912,31.7673088,50,31,65
423013589100,11063.81,-103.735496,31.7671522,50,31,65
423013588900,10503.34,-103.7304775,31.8104806,38,86,81
423013588900,10537.33,-103.7304797,31.8104816,38,86,81
423013588900,10656.32,-103.730485,31.8104834,38,86,81
423013588900,10750.99,-103.7304815,31.8104651,38,86,81
423013588900,10843.31,-103.7304621,31.8104073,38,86,81
423013588900,10929.16,-103.7304235,31.8103083,38,86,81
423013588900,11006.58,-103.7303721,31.8101643,38,86,81
423013588900,11074.48,-103.7303292,31.8099856,38,86,81
423013588900,11132.57,-103.7303051,31.8097838,38,86,81
423013588900,11177.72,-103.73029,31.8095547,38,86,81
423013588900,11211.12,-103.7302765,31.8093105,38,86,81
423013588900,11231.27,-103.730255,31.8090592,38,86,81
423013588900,11231.3,-103.7302279,31.8088133,38,86,81
423013588900,11219.31,-103.7302163,31.8085406,38,86,81
423013588900,11212.32,-103.7302343,31.8082807,38,86,81
423013588900,11213.04,-103.730263,31.8080234,38,86,81
423013588900,11217.85,-103.7302907,31.8077636,38,86,81
423013588900,11222.91,-103.7303159,31.8075036,38,86,81
423013588900,11225.35,-103.7303337,31.8072429,38,86,81
423013588900,11225.99,-103.7303412,31.8070863,38,86,81
423013588900,11226.2,-103.7303559,31.8068392,38,86,81
423013588900,11225.44,-103.7303749,31.8065784,38,86,81
423013588900,11224.53,-103.7303938,31.8063177,38,86,81
423013588900,11223.84,-103.7304073,31.8060595,38,86,81
423013588900,11223.29,-103.7304181,31.8057984,38,86,81
423013588900,11222.53,-103.730428,31.8055373,38,86,81
423013588900,11221.99,-103.7304331,31.8052789,38,86,81
423013588900,11221.62,-103.730436,31.8050176,38,86,81
423013588900,11221.55,-103.7304382,31.8047564,38,86,81
423013588900,11221.62,-103.7304408,31.8044979,38,86,81
423013588900,11221.44,-103.7304432,31.8042367,38,86,81
423013588900,11221.32,-103.7304448,31.8039754,38,86,81
423013588900,11220.96,-103.7304467,31.8037169,38,86,81
423013588900,11220.56,-103.7304489,31.8034557,38,86,81
423013588900,11220.38,-103.7304516,31.8031945,38,86,81
423013588900,11220.59,-103.7304544,31.802936,38,86,81
423013588900,11220.63,-103.7304575,31.8026748,38,86,81
423013588900,11219.9,-103.7304606,31.8024135,38,86,81
423013588900,11219.07,-103.7304643,31.8021551,38,86,81
423013588900,11218.89,-103.730467,31.8018938,38,86,81
423013588900,11218.96,-103.7304691,31.8016326,38,86,81
423013588900,11218.6,-103.7304726,31.8013741,38,86,81
423013588900,11218.01,-103.7304762,31.8011129,38,86,81
423013588900,11217.83,-103.730479,31.8008517,38,86,81
423013588900,11218.19,-103.7304826,31.8005932,38,86,81
423013588900,11218.15,-103.7304873,31.800332,38,86,81
423013588900,11217.89,-103.7304921,31.8000708,38,86,81
423013588900,11217.68,-103.7304963,31.7998123,38,86,81
423013588900,11217.42,-103.7305003,31.7995511,38,86,81
423013588900,11217.46,-103.7305044,31.7992899,38,86,81
423013588900,11217.42,-103.7305089,31.7990287,38,86,81
423013588900,11217.03,-103.7305138,31.7987702,38,86,81
423013588900,11216.12,-103.7305183,31.798509,38,86,81
423013588900,11215.13,-103.7305214,31.7982478,38,86,81
423013588900,11215.02,-103.7305245,31.7979866,38,86,81
423013588900,11215.57,-103.7305288,31.7977253,38,86,81
423013588900,11216.11,-103.730533,31.7974669,38,86,81
423013588900,11216.44,-103.730537,31.7972057,38,86,81
423013588900,11216.33,-103.7305418,31.7969444,38,86,81
423013588900,11215.6,-103.7305477,31.7966833,38,86,81
423013588900,11214.36,-103.7305529,31.7964221,38,86,81
423013588900,11213.17,-103.7305571,31.7961636,38,86,81
423013588900,11212.33,-103.7305616,31.7959024,38,86,81
423013588900,11211.6,-103.7305666,31.7956412,38,86,81
423013588900,11211.06,-103.7305716,31.79538,38,86,81
423013588900,11210.52,-103.7305772,31.7951216,38,86,81
423013588900,11210.05,-103.7305841,31.7948604,38,86,81
423013588900,11209.79,-103.7305903,31.7945992,38,86,81
423013588900,11209.46,-103.7305959,31.794338,38,86,81
423013588900,11208.81,-103.7306027,31.7940796,38,86,81
423013588900,11207.9,-103.7306088,31.7938184,38,86,81
423013588900,11207.09,-103.7306141,31.7935572,38,86,81
423013588900,11205.94,-103.7306204,31.7932988,38,86,81
423013588900,11204.69,-103.7306261,31.7930376,38,86,81
423013588900,11203.67,-103.7306315,31.7927764,38,86,81
423013588900,11202.32,-103.7306379,31.7925153,38,86,81
423013588900,11200.6,-103.7306431,31.7922541,38,86,81
423013588900,11199.27,-103.7306475,31.7919957,38,86,81
423013588900,11198.57,-103.7306523,31.7917345,38,86,81
423013588900,11198.35,-103.7306573,31.7914733,38,86,81
423013588900,11198.14,-103.7306625,31.791212,38,86,81
423013588900,11197.06,-103.7306677,31.7909536,38,86,81
423013588900,11195.63,-103.7306708,31.7906924,38,86,81
423013588900,11194.35,-103.7306729,31.7904312,38,86,81
423013588900,11193.08,-103.7306749,31.79017,38,86,81
423013588900,11192.02,-103.730677,31.7899088,38,86,81
423013588900,11191.01,-103.7306794,31.7896503,38,86,81
423013588900,11189.84,-103.7306803,31.7893891,38,86,81
423013588900,11188.96,-103.7306799,31.7891278,38,86,81
423013588900,11188.45,-103.7306783,31.7888666,38,86,81
423013588900,11187.79,-103.7306772,31.7886081,38,86,81
423013588900,11187.06,-103.7306758,31.7883469,38,86,81
423013588900,11186.33,-103.7306733,31.7880857,38,86,81
423013588900,11185.89,-103.7306703,31.7878244,38,86,81
423013588900,11186.7,-103.7306663,31.7875632,38,86,81
423013588900,11188.17,-103.7306645,31.7873048,38,86,81
423013588900,11188.54,-103.7306706,31.7870436,38,86,81
423013588900,11188.11,-103.7306854,31.7867827,38,86,81
423013588900,11187.45,-103.730708,31.7865221,38,86,81
423013588900,11186.4,-103.7307365,31.7862648,38,86,81
423013588900,11185.13,-103.7307673,31.7860049,38,86,81
423013588900,11183.81,-103.7307863,31.7857443,38,86,81
423013588900,11182.95,-103.7307928,31.7854858,38,86,81
423013588900,11182.16,-103.7307959,31.7852246,38,86,81
423013588900,11181.25,-103.7307931,31.7849634,38,86,81
423013588900,11180.11,-103.7307871,31.7847022,38,86,81
423013588900,11178.74,-103.7307839,31.7844438,38,86,81
423013588900,11176.15,-103.730787,31.7841827,38,86,81
423013588900,11174.44,-103.7307903,31.7839215,38,86,81
423013588900,11174.33,-103.730794,31.7836631,38,86,81
423013588900,11173.75,-103.7308011,31.7834019,38,86,81
423013588900,11173.1,-103.7308051,31.7831407,38,86,81
423013588900,11172.44,-103.7308047,31.7828794,38,86,81
423013588900,11171.87,-103.7308013,31.782621,38,86,81
423013588900,11170.95,-103.7307971,31.7823598,38,86,81
423013588900,11169.56,-103.7307932,31.7820986,38,86,81
423013588900,11167.85,-103.730789,31.7818374,38,86,81
423013588900,11166.66,-103.7307856,31.7815789,38,86,81
423013588900,11166.26,-103.7307837,31.7813177,38,86,81
423013588900,11165.71,-103.7307823,31.7810565,38,86,81
423013588900,11165.2,-103.7307802,31.7807952,38,86,81
423013588900,11164.86,-103.7307775,31.780534,38,86,81
423013588900,11164.18,-103.7307759,31.7802755,38,86,81
423013588900,11163.48,-103.7307783,31.7800143,38,86,81
423013588900,11163.22,-103.7307852,31.7797531,38,86,81
423013588900,11163.37,-103.7307938,31.7794947,38,86,81
423013588900,11163.81,-103.7308032,31.7792336,38,86,81
423013588900,11163.96,-103.7308124,31.7789725,38,86,81
423013588900,11164.08,-103.7308218,31.7787114,38,86,81
423013588900,11163.97,-103.730833,31.778453,38,86,81
423013588900,11163.56,-103.7308457,31.778192,38,86,81
423013588900,11163.38,-103.7308572,31.777931,38,86,81
423013588900,11163.13,-103.7308652,31.7776698,38,86,81
423013588900,11162.52,-103.7308714,31.7774086,38,86,81
423013588900,11161.58,-103.730876,31.7771502,38,86,81
423013588900,11160.54,-103.7308786,31.7768945,38,86,81
423013588900,11159.48,-103.7308824,31.7766333,38,86,81
423013588900,11157.95,-103.7308876,31.7763721,38,86,81
423013588900,11156.49,-103.7308921,31.7761109,38,86,81
423013588900,11156.02,-103.7308966,31.7758497,38,86,81
423013588900,11156.02,-103.7309014,31.7755885,38,86,81
423013588900,11156.09,-103.7308998,31.77533,38,86,81
423013588900,11155.65,-103.7308899,31.7750689,38,86,81
423013588900,11154.89,-103.7308837,31.7748105,38,86,81
423013588900,11154.08,-103.7308861,31.7745493,38,86,81
423013588900,11153.43,-103.7308918,31.7742881,38,86,81
423013588900,11153.03,-103.7308983,31.7740269,38,86,81
423013588900,11152.92,-103.7309039,31.7737685,38,86,81
423013588900,11152.85,-103.7309082,31.7735072,38,86,81
423013588900,11152.52,-103.730913,31.773246,38,86,81
423013588900,11152.05,-103.7309174,31.7729876,38,86,81
423013588900,11151.26,-103.730921,31.7727263,38,86,81
423013588900,11150.93,-103.7309194,31.7724651,38,86,81
423013588900,11151.11,-103.7309144,31.7722067,38,86,81
423013588900,11150.38,-103.7309104,31.7719455,38,86,81
423013588900,11148.86,-103.7309061,31.771687,38,86,81
423013588900,11148.09,-103.7308983,31.7714259,38,86,81
423013588900,11148.38,-103.7308893,31.7711675,38,86,81
423013588900,11148.53,-103.7308846,31.7709063,38,86,81
423013588900,11148.02,-103.7308866,31.7706451,38,86,81
423013588900,11147.59,-103.7308931,31.7703866,38,86,81
423013588900,11147.08,-103.7309028,31.7701255,38,86,81
423013588900,11146.07,-103.7309149,31.7698673,38,86,81
423013588900,11145.12,-103.7309281,31.7696063,38,86,81
423013588900,11144.43,-103.730941,31.7693453,38,86,81
423013588900,11143.68,-103.730954,31.769087,38,86,81
423013588900,11142.51,-103.7309691,31.7688261,38,86,81
423013588900,11141.72,-103.7309835,31.7685679,38,86,81
423013588900,11141.93,-103.7309932,31.7683068,38,86,81
423013588900,11141.96,-103.7309984,31.7680456,38,86,81
423013588900,11141.02,-103.7310015,31.7677844,38,86,81
423013588900,11140.52,-103.731002,31.7675259,38,86,81
423013588900,11141.11,-103.7309994,31.7672647,38,86,81
423013588900,11141.5,-103.7309977,31.7671437,38,86,81
423013582500,10517.63,-103.7398784,31.8408328,43,61,34
423013582500,10572.61,-103.7398809,31.8408292,43,61,34
423013582500,10617.39,-103.7398829,31.8408179,43,61,34
423013582500,10662.4,-103.7398847,31.8407921,43,61,34
423013582500,10705.22,-103.7398868,31.8407543,43,61,34
423013582500,10746.99,-103.7398892,31.8407083,43,61,34
423013582500,10788.45,-103.7398901,31.8406536,43,61,34
423013582500,10826.96,-103.7398892,31.8405897,43,61,34
423013582500,10862.58,-103.7398888,31.8405142,43,61,34
423013582500,10895.54,-103.7398909,31.8404261,43,61,34
423013582500,10924.85,-103.7398912,31.8403323,43,61,34
423013582500,10952.82,-103.7398876,31.8402319,43,61,34
423013582500,10977.3,-103.739882,31.8401283,43,61,34
423013582500,10997.12,-103.7398775,31.8400173,43,61,34
423013582500,11012.73,-103.7398792,31.8399013,43,61,34
423013582500,11026.83,-103.7398848,31.839781,43,61,34
423013582500,11039.88,-103.7398915,31.8396627,43,61,34
423013582500,11052.46,-103.7399001,31.8395413,43,61,34
423013582500,11054.36,-103.7399015,31.8395226,43,61,34
423013582500,11062.88,-103.7399098,31.8394212,43,61,34
423013582500,11069.53,-103.7399169,31.8392963,43,61,34
423013582500,11073.36,-103.7399177,31.8390519,43,61,34
423013582500,11071.98,-103.7399119,31.8388017,43,61,34
423013582500,11070.86,-103.7399046,31.8385516,43,61,34
423013582500,11070.59,-103.7399017,31.8383014,43,61,34
423013582500,11072.32,-103.7399044,31.838054,43,61,34
423013582500,11076.09,-103.7399058,31.8378012,43,61,34
423013582500,11078.84,-103.7399063,31.8375511,43,61,34
423013582500,11081.48,-103.7399098,31.8373037,43,61,34
423013582500,11084.09,-103.7399167,31.8370564,43,61,34
423013582500,11084.88,-103.7399255,31.8368091,43,61,34
423013582500,11087.84,-103.739935,31.8365591,43,61,34
423013582500,11093.88,-103.7399448,31.8363123,43,61,34
423013582500,11100.8,-103.7399524,31.8360629,43,61,34
423013582500,11106.01,-103.7399573,31.8358159,43,61,34
423013582500,11108.44,-103.7399612,31.8355685,43,61,34
423013582500,11109.28,-103.7399647,31.835321,43,61,34
423013582500,11108.76,-103.7399674,31.8350736,43,61,34
423013582500,11107.05,-103.73997,31.8348234,43,61,34
423013582500,11104.7,-103.7399722,31.834576,43,61,34
423013582500,11105.72,-103.7399683,31.8343286,43,61,34
423013582500,11108.97,-103.7399587,31.8340787,43,61,34
423013582500,11110.01,-103.7399493,31.8338313,43,61,34
423013582500,11109.13,-103.7399408,31.8335812,43,61,34
423013582500,11106.54,-103.7399319,31.8333339,43,61,34
423013582500,11105.32,-103.7399242,31.8330838,43,61,34
423013582500,11105.9,-103.7399184,31.8328364,43,61,34
423013582500,11106.24,-103.7399155,31.8325862,43,61,34
423013582500,11106.32,-103.7399205,31.8323387,43,61,34
423013582500,11106.51,-103.7399274,31.8320913,43,61,34
423013582500,11107.64,-103.7399343,31.8318412,43,61,34
423013582500,11108.55,-103.7399478,31.8315912,43,61,34
423013582500,11110.64,-103.7399643,31.8313442,43,61,34
423013582500,11114.3,-103.7399791,31.8310945,43,61,34
423013582500,11116.27,-103.739993,31.8308473,43,61,34
423013582500,11117.44,-103.7400071,31.8306002,43,61,34
423013582500,11119.11,-103.740021,31.8303475,43,61,34
423013582500,11120.03,-103.7400352,31.8301031,43,61,34
423013582500,11121.22,-103.740049,31.8298559,43,61,34
423013582500,11121.26,-103.7400617,31.8296059,43,61,34
423013582500,11120.97,-103.7400735,31.8293586,43,61,34
