API Number,True Vertical Depth,Latitude,Longitude,BO/ft,GOR,WOR,FirstProdDate,,,
4230134285,10915,31.76986,103.76992,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10914,31.7696,103.76993,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10913,31.76934,103.76993,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10913,31.76908,103.76994,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10912,31.76882,103.76995,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10912,31.76856,103.76996,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10911,31.76831,103.76998,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10910,31.76805,103.77,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10907,31.76753,103.77004,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10908,31.76727,103.77006,57.87451985,3506.637168,6.462389381,2019,,,
4230134285,10908,31.76704,103.77008,57.87451985,3506.637168,6.462389381,2019,,,
4230134608,0,31.88466,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,194,31.88466,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,255,31.88466,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,346,31.88466,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,437,31.88467,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,529,31.88466,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,624,31.88466,103.65305,#N/A,#N/A,#N/A,#N/A,,,
4230134608,716,31.88465,103.65305,#N/A,#N/A,#N/A,#N/A,,,
4230134608,808,31.88464,103.65304,#N/A,#N/A,#N/A,#N/A,,,
4230134608,900,31.88464,103.65304,#N/A,#N/A,#N/A,#N/A,,,
4230134608,992,31.88463,103.65303,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1088,31.88462,103.65303,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1185,31.88461,103.65303,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1281,31.88461,103.65302,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1377,31.8846,103.65302,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1503,31.88459,103.653,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1566,31.88458,103.653,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1662,31.88458,103.653,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1758,31.88459,103.653,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1854,31.88461,103.65302,#N/A,#N/A,#N/A,#N/A,,,
4230134608,1949,31.88464,103.65304,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2044,31.88468,103.65306,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2138,31.88473,103.65309,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2232,31.88478,103.65312,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2324,31.88483,103.65314,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2418,31.88488,103.65317,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2512,31.88493,103.65321,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2606,31.88497,103.65325,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2699,31.885,103.6533,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2794,31.88502,103.65335,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2888,31.88503,103.6534,#N/A,#N/A,#N/A,#N/A,,,
4230134608,2983,31.88503,103.65346,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3077,31.88502,103.65351,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3172,31.88502,103.65356,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3267,31.88501,103.6536,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3362,31.885,103.65364,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3457,31.885,103.65367,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3552,31.885,103.65371,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3647,31.885,103.65375,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3742,31.885,103.65379,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3838,31.885,103.65383,#N/A,#N/A,#N/A,#N/A,,,
4230134608,3932,31.88499,103.65386,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4027,31.88499,103.6539,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4123,31.88498,103.65393,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4218,31.88496,103.65397,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4298,31.88495,103.654,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4400,31.88494,103.65404,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4496,31.88493,103.65407,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4590,31.88493,103.65412,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4684,31.88493,103.65418,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4778,31.88493,103.65424,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4872,31.88493,103.65431,#N/A,#N/A,#N/A,#N/A,,,
4230134608,4964,31.88493,103.65437,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5058,31.88493,103.65444,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5152,31.88493,103.6545,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5246,31.88493,103.65457,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5340,31.88493,103.65463,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5434,31.88493,103.65469,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5528,31.88493,103.65475,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5622,31.88492,103.65481,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5716,31.88492,103.65486,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5810,31.88492,103.65492,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5903,31.88491,103.65498,#N/A,#N/A,#N/A,#N/A,,,
4230134608,5998,31.8849,103.65504,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6092,31.8849,103.6551,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6186,31.88489,103.65515,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6281,31.88489,103.65521,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6374,31.88489,103.65527,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6468,31.88488,103.65533,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6563,31.88488,103.65538,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6657,31.88488,103.65544,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6751,31.88488,103.65549,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6845,31.88488,103.65555,#N/A,#N/A,#N/A,#N/A,,,
4230134608,6939,31.88487,103.65562,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7032,31.88486,103.65568,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7126,31.88485,103.65574,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7220,31.88485,103.6558,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7314,31.88484,103.65585,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7408,31.88483,103.6559,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7502,31.88482,103.65596,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7596,31.88482,103.65602,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7690,31.88481,103.65607,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7784,31.88481,103.65613,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7878,31.88481,103.65618,#N/A,#N/A,#N/A,#N/A,,,
4230134608,7973,31.8848,103.65623,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8068,31.8848,103.65628,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8162,31.88479,103.65633,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8257,31.88479,103.65638,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8352,31.8848,103.65642,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8446,31.8848,103.65647,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8541,31.88479,103.65651,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8637,31.88479,103.65654,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8732,31.88478,103.65658,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8827,31.88478,103.65662,#N/A,#N/A,#N/A,#N/A,,,
4230134608,8923,31.88478,103.65665,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9018,31.88477,103.65669,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9113,31.88476,103.65672,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9209,31.88475,103.65675,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9303,31.88474,103.65678,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9422,31.88473,103.65681,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9518,31.88472,103.65683,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9614,31.88472,103.65684,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9709,31.88471,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9805,31.88471,103.65687,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9901,31.88471,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,9997,31.88471,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10093,31.88471,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10189,31.88471,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10285,31.88471,103.6569,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10381,31.88471,103.65691,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10476,31.88471,103.65692,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10572,31.88471,103.65693,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10667,31.88471,103.65693,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10763,31.88471,103.65694,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10859,31.88469,103.65694,#N/A,#N/A,#N/A,#N/A,,,
4230134608,10952,31.88463,103.65693,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11041,31.88454,103.65692,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11126,31.88442,103.6569,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11178,31.88432,103.6569,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11222,31.88423,103.6569,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11293,31.88406,103.65691,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11356,31.88386,103.65692,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11404,31.88363,103.65692,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11434,31.88339,103.65691,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11444,31.88312,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11446,31.88286,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11449,31.8826,103.65684,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11448,31.88233,103.65683,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11447,31.88207,103.65683,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11445,31.88181,103.65683,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11444,31.88154,103.65682,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11444,31.88128,103.65682,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11444,31.88102,103.65684,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11443,31.88075,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11443,31.88049,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11442,31.88023,103.65693,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11443,31.87997,103.65697,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11446,31.87971,103.65699,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11447,31.87945,103.65699,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11446,31.87918,103.65699,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11445,31.87892,103.65698,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11444,31.87866,103.65697,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11442,31.87839,103.65695,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11440,31.87813,103.65694,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11437,31.87787,103.65692,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11435,31.87761,103.6569,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11434,31.87734,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11435,31.87708,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11434,31.87682,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11433,31.87656,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11433,31.87629,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11433,31.87595,103.65687,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11434,31.87569,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11434,31.87542,103.65685,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11433,31.87516,103.65685,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11431,31.8749,103.65685,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11428,31.87463,103.65684,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11426,31.87437,103.65684,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11425,31.8741,103.65684,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11424,31.87384,103.65685,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11424,31.87358,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11426,31.87331,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11428,31.87305,103.65687,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11430,31.87279,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11429,31.87252,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11428,31.87226,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11427,31.872,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11426,31.87173,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11427,31.87147,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11427,31.8712,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11428,31.87094,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11429,31.87068,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11432,31.87041,103.65689,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11435,31.87015,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11437,31.86988,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11440,31.86962,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11441,31.86936,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11439,31.86909,103.65686,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11437,31.86883,103.65687,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11436,31.86856,103.65687,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11437,31.8683,103.65688,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11441,31.86804,103.6569,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11445,31.86777,103.65691,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11447,31.86751,103.65693,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11448,31.86725,103.65694,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11450,31.86698,103.65697,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11452,31.86672,103.65702,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11455,31.86646,103.65707,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11457,31.8662,103.6571,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11458,31.86594,103.6571,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11459,31.86567,103.65709,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11461,31.86541,103.65708,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11463,31.86515,103.65707,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11463,31.86488,103.65706,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11459,31.86462,103.65705,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11455,31.86435,103.65704,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11453,31.86409,103.65703,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11454,31.86383,103.65702,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11455,31.86356,103.65704,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11457,31.8633,103.65706,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11458,31.86304,103.65708,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11459,31.86277,103.65709,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11459,31.86251,103.65709,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11461,31.86224,103.65709,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11463,31.86198,103.65708,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11465,31.86172,103.65707,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11466,31.86145,103.65706,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11468,31.86119,103.65706,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11470,31.86093,103.65708,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11471,31.86066,103.65712,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11472,31.8604,103.65714,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11474,31.86014,103.65714,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11474,31.85987,103.65714,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11471,31.85961,103.65714,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11467,31.85934,103.65713,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11468,31.85908,103.65711,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11472,31.85882,103.65711,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11475,31.85855,103.6571,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11476,31.85829,103.6571,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11475,31.85803,103.6571,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11475,31.85776,103.65711,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11476,31.8575,103.65712,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11476,31.85723,103.65713,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11476,31.85697,103.65714,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11477,31.85671,103.65715,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11477,31.85644,103.65717,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11476,31.85618,103.65718,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11477,31.85592,103.65718,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11480,31.85565,103.65718,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11482,31.85539,103.65717,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11484,31.85512,103.65717,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11486,31.85486,103.65718,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11489,31.8546,103.65719,#N/A,#N/A,#N/A,#N/A,,,
4230134608,11490,31.85441,103.6572,#N/A,#N/A,#N/A,#N/A,,,
4230135205,0,31.89618,103.6976,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,174,31.89618,103.6976,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,233,31.89618,103.69761,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,324,31.89618,103.69761,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,413,31.89618,103.69761,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,502,31.89618,103.69762,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,591,31.89618,103.69763,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,685,31.89617,103.69764,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,780,31.89617,103.69764,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,874,31.89616,103.69765,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,968,31.89616,103.69765,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1062,31.89615,103.69766,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1155,31.89615,103.69766,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1250,31.89614,103.69767,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1344,31.89614,103.69767,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1438,31.89614,103.69768,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1524,31.89614,103.69768,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1690,31.89613,103.69769,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1784,31.89613,103.69769,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1878,31.89612,103.6977,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,1972,31.89612,103.6977,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2067,31.89612,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2161,31.89612,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2256,31.89611,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2349,31.89611,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2444,31.89611,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2538,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2632,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2726,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2820,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,2914,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3008,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3102,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3196,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3290,31.8961,103.69773,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3384,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3478,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3572,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3666,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3761,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3855,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,3949,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4043,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4137,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4231,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4325,31.8961,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4419,31.8961,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4513,31.8961,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4608,31.8961,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4702,31.8961,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4796,31.8961,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4890,31.89609,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,4984,31.8961,103.69771,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5079,31.89611,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5173,31.89613,103.69772,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5267,31.89615,103.69774,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5360,31.89617,103.69776,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5454,31.8962,103.69779,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5546,31.89623,103.69782,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5638,31.89626,103.69786,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5730,31.89629,103.69791,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5822,31.89633,103.69796,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,5913,31.89637,103.69802,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6004,31.89641,103.69808,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6094,31.89645,103.69815,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6184,31.89649,103.69822,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6275,31.89653,103.69829,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6366,31.89656,103.69836,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6457,31.8966,103.69843,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6547,31.89663,103.6985,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6730,31.8967,103.69865,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6819,31.89673,103.69872,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,6911,31.89676,103.69879,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7001,31.89678,103.69887,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7092,31.89681,103.69894,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7182,31.89684,103.69902,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7274,31.89687,103.69909,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7364,31.89689,103.69917,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7455,31.89692,103.69924,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7546,31.89694,103.69932,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7636,31.89697,103.69939,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7728,31.89699,103.69947,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7819,31.89702,103.69954,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,7909,31.89704,103.69962,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8001,31.89707,103.69969,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8092,31.8971,103.69976,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8183,31.89713,103.69982,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8275,31.89716,103.69988,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8367,31.89719,103.69993,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8459,31.89722,103.69998,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8551,31.89725,103.70003,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8644,31.89727,103.70007,88.6709572,3384.792627,1.392857143,2021,,,
4230135205,8738,31.8973,103.70011,88.6709572,3384.792627,1.392857143,2021,,,
